track_id,track_name,artists,album_name,album_id
0nhBKubnVz9yFNNprBniWz,YOUTH,Troye Sivan,Blue Neighbourhood (Deluxe),2mRBvhDWqm8Fj2U0F6mMY4
0EcQcdcbQeVJn9fknj44Be,I Like Me Better,Lauv,I met you when I was 18. (the playlist),71cQY3dUThCY6vVKaUIXqR
7iUvAa3bxGrNoVmpjZyWOU,CWJBHN,"Jake Scott, Josie Dunne",TWENTY TWENTY,3DyTbFaUxKb9LIGLjp1Dxx
4CaPCosGo0RLxfZQcqlXP2,Never Let You Go (Stripped),"My Buddy Mike, Jessie Villa",Never Let You Go (Stripped),7yCupAKOtu3OluoX9e1POn
28a0aMV1OKoyNiCJuNsWrY,That’s Not How This Works (feat. Dan + Shay),"Charlie Puth, Dan + Shay",That’s Not How This Works (feat. Dan + Shay),67IEDkeGYxOvS2RvcarzrT
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,Midnights,151w1FgRZfnKZA9FEcg9Z3
4BoWM5jPzcJQTOehHM6rd4,Say Less,Rosie Darling,Golden Age,1UlArx9Z3TTgNGwOQ2yubC
768eZ69L0HODV9UlcriGaq,All My Days,Forester,A Range of Light,5TB7mKRYc9jZ4pP6YGMpGV
1nfYgAwhHh37Kl6Z0YQf7Q,carpool,Zachary Knowles,tendency to be a loner,65gYIY8CGaLB852cyVhvFI
4Fw6IRoF1EWKy6AxJt4IDe,Wish On An Eyelash Pt. 2,"Mallrat, The Chainsmokers",Wish On An Eyelash Pt. 2,6yYEd6VlsfTuKIi7VQcdT0
6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),"Sam Smith, Normani",Dancing With A Stranger (with Normani),1V9oE8bVilClrk5naqyyvL
38o5lj4mbLK34vQkJUlMrg,London,Mokita,London,75FQknIE9CKLj66rYEqoaD
34MruoNGQNNy5OZJ9czg0x,Faaslay,"Miracle Mangal, Annural Khalid, Umair, Wali Aleem",MM005,5k5Pm7PhTPmxOY6RfYMUxF
7712gjoih4QoDbXpljEk21,Paris,Taylor Swift,Midnights (3am Edition),3lS1y25WAhcqJDATJK70Mq
0U7gnFurjO4uzKhHmqT8ZT,Leave My Heart Alone,Jake Miller,Leave My Heart Alone,02isKgvDxiPyrUiKBVgiFH
5ZpIsCmJtMAyTvz8Z3bGXX,There's No Way,"Lauv, Julia Michaels",There's No Way,3O3tXfvUABFjMwtMK2XxM2
6zeeWid2sgw4lap2jV61PZ,Better,Khalid,Suncity,2Qxc2NJ7yPKVFRWi3llRr2
3eng6TJxpqjvDkxRpnfnhB,Big Plans,Why Don't We,Big Plans,085TF4mnNbXQT0m2X05cb0
5SlU0Yhi51jobhEiGE4xDv,2 soon,keshi,2 soon,5TfGMgtbj2pU60Hk7DT5Yb
2MRfEJTfX12xPY0vx4STNe,No More Drama,Charlie Puth,CHARLIE,5Jk4Eg7pxYhDrWJCVVzmMt
2IzUjVfO3UrAY73UjHHsGi,Love Somebody,Lauv,Without You,6WtvmIQ1CPfH7vI2C0wn1E
0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,Malibu Nights,6SWmGozzQDUaczHXMuE8Za
2wXioTynVwrEWYRv6R6vEj,Void,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,0ODLCdHBFVvKwJGeSfd1jy
1YnugEwY3ZIH06jSbX7Qf6,Showing You Off,Jake Miller,Silver Lining,0L4gFC7xAid9P7Kj8rIhkf
28OgLFa33FOdSp9LiP31et,Drinkin About You,Jake Miller,Silver Lining,0L4gFC7xAid9P7Kj8rIhkf
2GDeyAzqMnskQe6mNP22jV,Leave My Heart Alone,Jake Miller,BASED ON A TRUE STORY II,3bAUbpLC4nG9GMQxm9qzAa
7cAFrpq9c6nJJcnF04ah39,Click,Jake Miller,Silver Lining II,1XXSATOgeCXLaDRLDGfs6Y
6aZ8xwHXBLY8Cph8GWdtWr,Automatic (feat. Jake Miller),"Fly By Midnight, Jake Miller",Automatic (feat. Jake Miller),1IdzMQFuJMSAj4Sv1J53Kt
2XrMjGhpgMZp5qzD4iThEp,Wish On An Eyelash,Mallrat,Butterfly Blue,4jeFaZ3TvNTgHAdTFzTKoF
4c37fNeMZH98oIqGYVGF0o,Memories,The Midnight,Endless Summer,4Krg8zvprquh7TVn9OxZn8
2rSgzj1Yk2QSgPHuWb5Nh0,Last Train,The Midnight,Monsters,1WKMbxcldmwnXaCIGgEpUW
1Mk77ZCLBBMquaupM9kndp,Brooklyn,The Midnight,Monsters,1WKMbxcldmwnXaCIGgEpUW
1Scn2kXjrAyH73dWjOZ3uC,Aerostar,The Midnight,Heroes,4oW03FMm0t1yYIa0RjBl12
1JMzrJCU3dIR0TDEhEDDe5,Heart Worth Breaking,The Midnight,Heroes,4oW03FMm0t1yYIa0RjBl12
4loXMor75kKVBB03ygwDlh,Los Angeles,The Midnight,Days of Thunder,54xM746igJkdPJenRhW1za
6YyJoHBfPjCCeiBfW1dv4r,Last Time,Anson Seabra,Songs I Wrote in My Bedroom,46NEhlXaMzNTg19kSBthTv
01Q3OyB05mLgH01fpdAMPP,Wait,M83,"Hurry up, We're Dreaming",6EB14IXV5oyOiItGBv7mtG
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,BØRNS,Dopamine,17l7MIu0Jh0tdgK7or9ovw
3n3Oags848AKzbYH6qz5qX,Run It (feat. Annika Wells),"Midnight Kids, Annika Wells",The Lost Youth,0BVWINRI9mlPUFHkdXvCH4
3mRWkQTwau3cl5u2WYE2pt,I Think There's Something You Should Know,The 1975,Notes On A Conditional Form,0o5xjCboti8vXhdoUG9LYi
5ICjRLHOxUv6gcRbr2ux9Z,Never Had a Chance,Katherine Li,Never Had a Chance,5SU6TQaPF0wDCXpU9l585n
7tN0ceaX3JAz6aVtyXn9mn,Chills,Why Don't We,Chills,73MA39KSFI537siPGXAb8q
1LWYInY2Cl77jqgF4U1CJd,2009,glaive,cypress grove,0cF9M8eWDJfgbf0XtyrTL9
4JeOesjcWWlprTAvucDSJX,People Watching,Conan Gray,People Watching,03HTFr18vhLwCLFq6kWHIw
0ri0Han4IRJhzvERHOZTMr,At My Worst,Pink Sweat$,The Prelude,3Qj2vsFzmaB8jcH6Q60WIG
7MXVkk9YMctZqd1Srtv4MB,Starboy,"The Weeknd, Daft Punk",Starboy,2ODvWsOgouMbaA5xf0RkJe
0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,After Hours,4yP0hdKOZPNshxUOjY0cZj
4KspcmqegtSGIwJSHmfGzb,you were good to me (bonus track),"Jeremy Zucker, Chelsea Cutler",How To Be Human,2oOAjpOoHkiOjFGsf2sION
1eZ4lvugUs2OtWA8w6xJH1,Strangers Again,Chelsea Cutler,How To Be Human,2oOAjpOoHkiOjFGsf2sION
3smojYio5nhiHV6Tgfwg6O,You Are Losing Me,Chelsea Cutler,How To Be Human,2oOAjpOoHkiOjFGsf2sION
2NPQbiRn9f5JWlCgNLNZJn,Sad Tonight,Chelsea Cutler,How To Be Human,2oOAjpOoHkiOjFGsf2sION
5roq76ChzYAVVEIEDXalZv,Don't Say,"Hoang, Nevve",Don't Say,25dVnKvRw7pCYJ6xinSQjj
4HwDCXsMBC7SUdp2WT4MZP,Into It,Chase Atlantic,Chase Atlantic,7C8uqokvE67UOlu1TiEYMd
3M0lSi5WW79CXQamgSBIjx,Swim,Chase Atlantic,Chase Atlantic,7C8uqokvE67UOlu1TiEYMd
6lDfHLmWTr1JnVgQhVBy41,Selfish,SAINt JHN,Collection One,6SInUyQqx0RZaVTSEioHkD
4zRZAmBQP8vhNPf9i9opXt,8 Letters,Why Don't We,8 Letters,2qIbHfs93z6eDwGoAdCkXA
7weX6syqklVQocpVVmDNwI,Love Back,Why Don't We,Love Back,4WVPdkba5QybMBD8szrRwB
6GeD5g9vZTz25Egf8kxoIY,Last Day Alive,"The Chainsmokers, Florida Georgia Line",Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
1KeZgPUr54C8iz3FjqzVoz,Young,The Chainsmokers,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
0dj1CtyRxZ4bnIT4Q20jNT,Wake Up Alone,"The Chainsmokers, Jhené Aiko",Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
1pJQAHpD51J7GYaFrrFO9S,Don't Say,"The Chainsmokers, Emily Warren",Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
26AuyrZGzWWiYZPSd3XBIg,Bloodstream,The Chainsmokers,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
0wfbD5rAksdXUzRvMfM3x5,The One,The Chainsmokers,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
3D110t9ctcoOoylXsc3iR8,Thick And Thin,LANY,Malibu Nights,6SWmGozzQDUaczHXMuE8Za
44B3uWYmdlYJ9GMcJXWkVI,Sleeping With Strangers,Jake Miller,2:00am in LA,7mMBIBLS1Ye2NgJWjbqbJy
28tY7rJ0st6uqlZ1ewDGI7,Parties,Jake Miller,2:00am in LA,7mMBIBLS1Ye2NgJWjbqbJy
2RJAKIw6nIkgZVsAIKhmqz,In My Head,Juice WRLD,In My Head,4I00tpvL54vnWy49vH5fRK
3T06rGO2dVEntMvym0vpQu,Empty,Juice WRLD,Death Race For Love (Bonus Track Version),1btu0SV2DOI5HoFsvUd78F
6BjtaWm1T4kDWAqHrf8vEi,Legends,Juice WRLD,Fighting Demons (Deluxe),1typPCwqyXMfFpvDZAyKew
2aaUTdC6YQqEZiQEk8wPxK,Rockstar In His Prime,Juice WRLD,Fighting Demons (Deluxe),1typPCwqyXMfFpvDZAyKew
2DQayQSTaomynGyTLXzGs0,Wandered To LA (with Justin Bieber),"Juice WRLD, Justin Bieber",Fighting Demons (Deluxe),1typPCwqyXMfFpvDZAyKew
0veO6y9anwdVTaRuW7y8NJ,You Wouldn't Understand,Juice WRLD,Fighting Demons (Deluxe),1typPCwqyXMfFpvDZAyKew
1hB3M3POeKMLxcEFEvPeqU,Already Dead,Juice WRLD,Fighting Demons (Deluxe),1typPCwqyXMfFpvDZAyKew
21CkzgKCBCq5V4XKjiGSIj,Stay High,Juice WRLD,Legends Never Die,6n9DKpOxwifT5hOXtgLZSL
7pbg3ABlAZv2NiIdKbBBFm,Up Up And Away,Juice WRLD,Legends Never Die,6n9DKpOxwifT5hOXtgLZSL
2SVx3uds6jTWALFxevIWMA,I Want It,Juice WRLD,Legends Never Die,6n9DKpOxwifT5hOXtgLZSL
5wWAwzGp2OaaoIkwcz6wZs,Life's A Mess (feat. Halsey),"Juice WRLD, Halsey",Legends Never Die,6n9DKpOxwifT5hOXtgLZSL
5dOxHHMOFAbG3VH23t0xNm,Righteous,Juice WRLD,Legends Never Die,6n9DKpOxwifT5hOXtgLZSL
7d94IqWX2UmSKMGUYSGFJG,Bad Energy,Juice WRLD,Legends Never Die,6n9DKpOxwifT5hOXtgLZSL
2U5WueTLIK5WJLD7mvDODv,Wishing Well,Juice WRLD,Legends Never Die,6n9DKpOxwifT5hOXtgLZSL
6iaSML1PIYq936g62BDtBq,Robbery,Juice WRLD,Death Race For Love (Bonus Track Version),1btu0SV2DOI5HoFsvUd78F
3oDkdAySo1VQQG0ptV7uwa,Lean Wit Me,Juice WRLD,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ
1fCeXjoRExPP2qwSBh2aST,Black & White,Juice WRLD,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ
4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,Juice WRLD,Goodbye & Good Riddance,6tkjU4Umpo79wwkgPMV3nZ
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),"Ed Sheeran & Justin Bieber, Justin Bieber",No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx
6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,Harry Styles,Fine Line,7xV2TzoaVc0ycW7fwBwAml
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,Fine Line,7xV2TzoaVc0ycW7fwBwAml
6uvh0In7u1Xn4HgxOfAn8O,Matilda,Harry Styles,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,Fine Line,7xV2TzoaVc0ycW7fwBwAml
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
4vCiNW18AyeaUAZosVnX61,Ross And Rachel,Jake Miller,Silver Lining II,1XXSATOgeCXLaDRLDGfs6Y
1A4tabNlyLKLOHQW2XpjaU,count on,"Shallou, Colin",count on,3Crvq8uqSTfvnn4IbIzAHY
7FYEftcDTCjLkQZPAgPe0D,Save Some Room,Shallou,Save Some Room,1JzucV72GDAQ3gEDGDBN3k
1HpzOCZbNWzxvvXfSGtSrX,Find U Again (feat. Camila Cabello),"Mark Ronson, Camila Cabello",Find U Again (feat. Camila Cabello),1GySemCUsaTUREhIPAF3hH
6FoUUkUM4fVdh5pLZyxgjz,Automatic (feat. Jake Miller),"Fly By Midnight, Jake Miller",Automatic (feat. Jake Miller),0jeMddP7OJxzdqdehekQIA
3agKMZ1zEALML8r5KIOpZ6,HAZE,5 Seconds of Summer,5SOS5,26uA5pGrTovBLxikRsMQJ4
78Qk1m8zbvvvrmWH2M1yxT,Me Myself & I,5 Seconds of Summer,5SOS5,26uA5pGrTovBLxikRsMQJ4
2iUXsYOEPhVqEBwsqP70rE,Youngblood,5 Seconds of Summer,Youngblood (Deluxe),2D0Hi3Jj6RFnpWDcSa0Otu
5BK0uqwY9DNfZ630STAEaq,gold rush,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq
0sY6ZUTh4yoctD8VIXz339,champagne problems,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq
0lx2cLdOt3piJbcaXIV74f,willow,Taylor Swift,evermore,2Xoteh7uEpea4TohMxjtaq
4roaZCkw5Aoaw0S9gmTkXd,SELFISH,The Kid LAROI,F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
1BR1uwcmiTSQooTvC5geCR,NEED YOU MOST (So Sick),The Kid LAROI,F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
7ECUhSzvcBY41ocbVfII0i,WITHOUT YOU,The Kid LAROI,F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
2meUwHuMyPM0Ng1iTOc8eQ,FEEL SOMETHING (feat. Marshmello),"The Kid LAROI, Marshmello",F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
0WPz9GrRaMaFUVdVWKpx2U,ALWAYS DO,The Kid LAROI,F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
637YZncqOkeFzcTmr7YijJ,STILL CHOSE YOU (feat. Mustard),"The Kid LAROI, Mustard",F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
5vqJLLFlnmCaui7Ng7YAn1,OVER YOU,The Kid LAROI,F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
1JXBNvlDEl2epKSJ9EOgKX,NOT SOBER (feat. Polo G & Stunna Gambino),"The Kid LAROI, Polo G, Stunna Gambino",F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
2ovVwEXwcRYuIfnfJedGnQ,Bad Omens,5 Seconds of Summer,5SOS5,26uA5pGrTovBLxikRsMQJ4
2oejEp50ZzPuQTQ6v54Evp,Call You Mine,"The Chainsmokers, Bebe Rexha",World War Joy,01GR4NL5O5CZM51k0aejKD
3e10Ct9oFcIdgFjkDUBV2k,Beautiful Love - Free Fire,Justin Bieber,Beautiful Love (Free Fire),3Dukyn15RlALh1JDtQRqO0
5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",F*CK LOVE 3: OVER YOU,4bZJWQhHKJckFLJuYdvyX2
6bMEM4D6A6gdhNvJcVgAeJ,Stay,Why Don't We,The Good Times and The Bad Ones,0cVSrL39wn0PkBm9PFf6G2
5gHebW3Md8ESmWyASqb5pR,For You,Why Don't We,The Good Times and The Bad Ones,0cVSrL39wn0PkBm9PFf6G2
1fXmDeiCb3ABt5CzkMxp4u,Lotus Inn,Why Don't We,Lotus Inn,3a9jHD4jj7qcrbbVbeCjMo
3LEgGAl9zLcQWGTp7ptqtQ,Don’t Wake Me Up,"Jonas Blue, Why Don't We",Don’t Wake Me Up,6ydP9IJkzpippCnXf2bpNs
4w9qnwPPJRWPOw6DHhNtIc,Let Me Down Easy (Lie),Why Don't We,Let Me Down Easy (Lie),3jJZCkZWJxe7dbYTOqXuV2
3ZqTMZf7hdBRCpvu3xwi3Q,Love Back (Stripped Back),Why Don't We,Love Back (Stripped Back),4c0eBL6HrPpVZSRtEZIWel
1v5J1L8FbUQya4SUQFCstk,Begin (feat. Wales),"Shallou, Wales",All Becomes Okay,6EHU4sgkn65wpT5dZU6Tkh
5eLjgK8JT276Xs8500KdEn,Affection,Fiji Blue,Affection,6tWEgPv7pxnhLjSFclxov2
0ND8rF8oirMXtE59n585P6,17,Julia Michaels,Inner Monologue Part 2,2f4Ejh4Po2rpuXSYa6IDCe
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",FRIENDS KEEP SECRETS,7dQ734EW0iLvQfF6vBFNiZ
4o3XxiQ9BljY4OU38zanC0,colorblind,Mokita,colorblind,5P0vqIQlY92T0uYUcYw0yI
6KjbNLbRjuoa8rEq5yNA6H,Honest,The Chainsmokers,Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
0TMGV2zMZXOILVtQLtkI3G,What Am I,Why Don't We,Big Plans,085TF4mnNbXQT0m2X05cb0
6HLtZhPygF6XrLVLkkaEYC,Up Down,Fiji Blue,"I Loved You, What Happened?",3K6gfRB0Yn4IEd5VDThMXv
7uIgmq5lixaNDaYcUDSsC3,FEEL SOMETHING (feat. Marshmello),"The Kid LAROI, Marshmello",F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
7gCe88FGMlkyURLPxglbAo,ALWAYS DO,The Kid LAROI,F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
7xJqJxiM5f0BZQLWCbOuWz,STILL CHOSE YOU (feat. Mustard),"The Kid LAROI, Mustard",F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
567e29TDzLwZwfDuEpGTwo,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
29t9XYOV65fFXiVzFFJgHH,NOT SOBER (feat. Polo G & Stunna Gambino),"The Kid LAROI, Polo G, Stunna Gambino",F*CK LOVE 3+: OVER YOU,576UTio7xgY7YUxrHMzxeI
1Bf9eScMKuk50jjC5Ft7fc,In Too Deep - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),3Fpxa7OUrdGmqEebgoAF1E
3kc9fFPBuP9DX9YCv0Gi0e,On A Prayer (feat. SHY Martin),"Boy In Space, shy martin",On A Prayer (feat. SHY Martin),7BNYuJ2vPivkHQzove1uJR
5pOuutOhdUKIR9eruBTLD4,Prom Night,The Midnight,Monsters,1WKMbxcldmwnXaCIGgEpUW
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,M83,"Hurry up, We're Dreaming",6EB14IXV5oyOiItGBv7mtG
6KUsVERTI2fY3Swi5mo27R,Love Alone,Mokita,Love Alone,7IsalEU9qyqcIi1Ri4sSOE
3NPWH2UbMjch2vnS7qMFGM,Past Lives,"Martin Arteta, creamy","it's summer '13, you're on a roadtrip vibing and life's good",5pWY8Sg8FEwYPiGMp5YTye
7tlJOCt4FeyZQkhsTbddts,Tears On My Piano,Charlie Puth,CHARLIE,5Jk4Eg7pxYhDrWJCVVzmMt
0tjYK2gtxo8fT2kdD4XGeF,Just Friends,Why Don't We,Just Friends,21abgAYeRvgOJefmSBA3QW
4HEuDdg39xP8qgkJqop6CG,Channel 1,The Chainsmokers,So Far So Good,4nZ4dv1XvDE25Lf2MFhOqA
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),"Kygo, Selena Gomez",It Ain't Me (with Selena Gomez),0IUCAsckpNyV4wHKIHQawC
5WQrDB34o6M8V0jxNiX6RU,Fast,Juice WRLD,Death Race For Love (Bonus Track Version),1btu0SV2DOI5HoFsvUd78F
09IStsImFySgyp0pIQdqAc,The Middle,"Zedd, Maren Morris, Grey",The Middle,7nEiwcUSwycvC77kZ9ub7c
6V9kwssTrwkKT72imgowj9,My Type,"The Chainsmokers, Emily Warren",Memories...Do Not Open,4JPguzRps3kuWDD5GS6oXr
1gcyHQpBQ1lfXGdhZmWrHP,champagne problems,Taylor Swift,evermore (deluxe version),6AORtDjduMM3bupSWzbTSG
2gVhfX2Gy1T9kDuS9azrF7,willow,Taylor Swift,evermore (deluxe version),6AORtDjduMM3bupSWzbTSG
7kt9e9LFSpN1zQtYEl19o1,this is me trying,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"Taylor Swift, Bon Iver",folklore,2fenSS68JI1h4Fo296JfGr
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,folklore,2fenSS68JI1h4Fo296JfGr
4KnnWpUyPfQD6X5SQSTlH3,Turn Back Time,Daniel Schulz,Turn Back Time,1NuCGiddS5MLz3XU2QViaK
7zaEkbbdkoGTKDwU5D8pDP,Safe With You,"Catchphrase, dreamr., Emily McNally",Safe With You,1QqNvcqgqo79y42fQ4OAlv
5Q9TqsxESs6B2GqOambNLm,about you,"NOTD, Nightly",NOTED...EP,6AMjHESQyOiW52JfQC8PEm
4WiiRw2PHMNQE0ad6y6GdD,Chocolate,The 1975,The 1975,6Z1zv6Hw9bdvSoxI5uYk2h
18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,The 1975,A Brief Inquiry Into Online Relationships,6PWXKiakqhI17mTYM4y6oY
6jkgtX0kIlCFALUpVJMaRs,High - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),3Fpxa7OUrdGmqEebgoAF1E
58PLzRUABG9skJIKreuVdX,Something Different - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),3Fpxa7OUrdGmqEebgoAF1E
01A1YsdxWJ6omysFtEqJ18,Channel 1 - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),3Fpxa7OUrdGmqEebgoAF1E
4EeETVArXmQY25BMuCK8tU,If You're Serious - lofi remix,The Chainsmokers,So Far So Good (lofi remixes),3Fpxa7OUrdGmqEebgoAF1E
